-9.73363193785055	3.39309881088589	279.454489286722
-9.70707409246701	3.38334132922525	279.459212476840
-9.68006697992846	3.39030422132745	279.450991982760
-9.65325643342839	3.38997536363511	279.448416292951
-9.62640162451323	3.39132488758946	279.444541411548
-9.59948056493942	3.39519372279263	279.438716416737
-9.57253908628508	3.39987472582348	279.432262849403
-9.54544723417673	3.41028910635818	279.421371310954
-9.51857155532095	3.41258490573788	279.416764373474
-9.49174255340533	3.41313921908467	279.413505554235
-9.46492418054584	3.41331202050384	279.410542113379
-9.43796175359407	3.41901604433843	279.403297288683
-9.41131668972431	3.41260100163178	279.405433281706
-9.38455239333813	3.41075639571371	279.404031555571
-9.35779333650683	3.40872005350752	279.402778266830
-9.33100164580365	3.40795547173057	279.400540636924
-9.30417690107987	3.40848994468955	279.397297569660
-9.27733028471430	3.40989963872264	279.393377144187
-9.25049117477408	3.41104577797787	279.389660788282
-9.22369230917877	3.41064485812198	279.387141912061
-9.19690444842830	3.40983097896409	279.384942708954
-9.17012779277209	3.40859263553186	279.383072073777
-9.14336184568941	3.40694569616940	279.381517715020
-9.11658393983403	3.40578408164227	279.379587767599
-9.08979997643493	3.40487773402820	279.377460295865
-9.06301837239960	3.40389367451155	279.375393011603
-9.03623590051203	3.40296013156310	279.373286672784
-9.00957865074932	3.39702553703903	279.375050814492
-8.98279947296552	3.39597717867081	279.373033379395
-8.95599042015759	3.39614858521512	279.370071997945
-8.92904593739839	3.40181807397221	279.362855703504
-8.90223240796120	3.40223364322506	279.359705529148
-8.87542740731422	3.40232691652466	279.356804838789
-8.84877186085296	3.39634591646160	279.358604952419
-8.82198654508530	3.39566080170092	279.356306703074
-8.79520333452862	3.39490738131306	279.354061359405
-8.76842353355735	3.39403132854098	279.351910960798
-8.74162586577423	3.39391012964411	279.349176464742
-8.71480924086865	3.39459591128472	279.345817551353
-8.68798604772141	3.39558138203332	279.342226797322
-8.66118817377845	3.39554029867255	279.339430487123
-8.63442158197576	3.39421380386857	279.337628904344
-8.60765772663305	3.39278704360857	279.335904944184
-8.58103553220453	3.38541465267879	279.338781744641
-8.55428155192942	3.38358044730141	279.337373085329
-8.52752562706601	3.38184000450024	279.335891902578
-8.50075686775065	3.38065666978874	279.333979672979
-8.47396897940671	3.38030388450611	279.331424829434
-8.44715743407804	3.38098306042452	279.328071547031
-8.42035804097617	3.38116882321034	279.325100112137
-8.39356626207084	3.38105162383581	279.322363152743
-8.36678460394977	3.38052039929208	279.319946595263
-8.34000615034252	3.37987053322968	279.317621883084
-8.31322997976553	3.37914089340676	279.315358940615
-8.28644064898126	3.37900349750341	279.312637816972
-8.25980702272870	3.37208357168210	279.315164428784
-8.23284894082278	3.37936945623778	279.306699987786
-8.20622747403621	3.37191834173338	279.309637583812
-8.17945757587053	3.37099356278966	279.307525812309
-8.15268558356283	3.37017945400474	279.305328460919
-8.12590956624292	3.36956289276803	279.302978318134
-8.09912267240875	3.36945123935701	279.300237596713
-8.07234904316261	3.36876987733227	279.297937686203
-8.04557872016299	3.36795995684581	279.295737280580
-8.01883314533102	3.36605485261204	279.294384191946
