770	1224.93167701863
771	1224.56424581006
772	1224.82864450128
773	1224.81750266809
774	1224.86978636826
775	1225.01727861771
776	1225.19547079857
777	1225.59036144578
778	1225.67842605156
779	1225.70067114094
780	1225.70849673203
781	1225.92539109507
782	1225.68421052632
783	1225.61578266494
784	1225.54010695187
785	1225.51250000000
786	1225.53399433428
787	1225.58857142857
788	1225.63318777293
789	1225.61932650073
790	1225.58985507246
791	1225.54433833561
792	1225.48337595908
793	1225.44075829384
794	1225.40778923253
795	1225.37188208617
796	1225.33788395904
797	1225.11484290358
798	1225.07650273224
799	1225.08426966292
800	1225.29987293520
801	1225.31687242798
802	1225.32168850073
803	1225.09688013136
804	1225.07226890756
805	1225.04507512521
806	1225.01324503311
807	1225.00995024876
808	1225.03716216216
809	1225.07570422535
810	1225.07543859649
811	1225.02657807309
812	1224.97392638037
813	1224.69650349650
814	1224.62844702467
815	1224.56393442623
816	1224.52048192771
817	1224.50842696629
818	1224.53538461538
819	1224.54368932039
820	1224.54054054054
821	1224.52173913043
822	1224.49845201238
823	1224.47214854111
824	1224.46823529412
825	1224.20790020790
826	1224.48463356974
827	1224.20421052632
828	1224.17052631579
829	1224.14102564103
830	1224.11899313501
831	1224.11604938272
832	1224.09156626506
833	1224.06222222222
834	1223.99147121535
835	1223.94871794872
836	1223.93424036281
837	1223.95127610209
838	1224.01995565410
839	1224.09552845528
840	1224.13454545455
841	1224.13532513181
842	1224.12007168459
843	1224.06934306569
844	1224.02888086643
845	1223.98545454545
846	1223.94708029197
847	1223.90476190476
848	1223.87201735358
849	1223.88221709007
850	1223.91724137931
851	1223.94065934066
852	1223.89430894309
853	1223.83918669131
854	1223.53750000000
855	1223.48725637181
856	1223.42290748899
857	1223.38778625954
858	1223.10516605166
859	1223.07661290323
860	1223.07013574661
861	1223.08375634518
862	1223.39440993789
863	1223.42121212121
864	1223.41420118343
865	1223.08715596330
866	1223.07173913043
867	1223.02575107296
868	1222.99562363239
869	1222.99333333333
870	1222.96344086022
871	1222.93725490196
872	1222.90827338130
873	1222.88814691152
874	1222.65497076023
875	1222.68201438849
876	1222.93484848485
877	1222.97979797980
878	1222.99579242637
879	1222.79336734694
880	1222.76029962547
881	1222.73218673219
882	1222.70445859873
883	1222.66711409396
884	1222.61671469741
885	1222.55362776025
886	1222.50515463918
887	1222.47186932849
888	1222.16997792494
889	1222.13364055300
890	1222.12820512821
891	1222.12980769231
892	1222.13270142180
893	1222.11670480549
894	1222.10615711253
895	1222.08221797323
896	1222.06000000000
897	1222.27939142462
898	1222.27261306533
899	1222.05995475113
900	1222.04490690033
901	1222.01516793066
902	1221.97251585624
903	1221.94111570248
904	1221.92660550459
905	1221.89073881374
906	1221.65237543453
907	1221.60827250608
908	1221.53619631902
909	1221.46973365617
910	1221.42253521127
911	1221.18574514039
912	1221.15553235908
913	1221.17527862209
914	1221.14534883721
915	1221.12037914692
916	1221.07677725119
917	1221.04961089494
918	1221.05705705706
919	1221.09391124871
920	1221.13106295150
921	1221.15392254220
922	1221.14932562620
923	1221.12127045236
924	1221.06948640483
925	1220.99893842887
926	1220.97794928335
927	1220.98024149287
928	1221.02386117137
929	1221.05838641189
930	1221.07602956705
931	1221.04613733906
932	1221.01040462428
933	1220.95529061103
934	1220.92216582064
935	1220.88411214953
936	1220.87914230019
937	1220.86450381679
938	1220.83242258652
939	1220.54471544715
940	1220.50397456280
941	1220.47040000000
942	1220.45655877342
943	1220.18292682927
944	1220.16379310345
945	1220.15981735160
946	1220.45454545455
947	1220.45641025641
948	1220.12121212121
949	1220.07495069034
950	1220.04684684685
951	1220.04623287671
952	1220.05330882353
953	1220.04979253112
954	1219.98076923077
955	1219.91556728232
956	1219.54740061162
957	1219.54545454545
958	1219.81250000000
959	1219.50187265918
960	1219.41924398625
961	1219.39935587762
962	1219.36335403727
963	1219.36023916293
964	1219.34084084084
965	1219.33068362480
966	1219.07635009311
967	1219.10982658960
968	1219.10357815443
969	1219.09294320138
970	1219.05365853659
971	1219.01116427432
972	1218.96959459459
973	1218.96209386282
974	1218.97486535009
975	1219.00508474576
976	1219.00160256410
977	1219.24242424242
978	1219.25985401460
979	1219.03270223752
980	1219.02772643253
981	1218.98773006135
982	1218.94680851064
983	1218.95098039216
984	1218.71841704718
985	1218.67917205692
986	1218.63636363636
987	1218.57868020305
988	1218.53032659409
989	1218.48337595908
990	1218.46905537459
991	1218.47882736156
992	1218.47142857143
993	1218.12557077626
994	1218.03311258278
995	1217.92735042735
996	1217.87903225806
997	1217.89097744361
998	1217.90839694656
999	1217.90059642147
1000	1217.86956521739
1001	1217.54213483146
1002	1217.53982300885
1003	1217.55813953488
1004	1217.57846153846
1005	1217.92167101828
1006	1217.90428211587
1007	1217.87635574837
1008	1217.60329067642
1009	1217.89898989899
1010	1217.93762575453
1011	1217.97126436782
1012	1217.95575221239
1013	1217.92869269949
1014	1217.88888888889
1015	1217.82405345212
1016	1217.13189448441
1017	1217.05829596413
1018	1216.99056603774
1019	1216.96801346801
1020	1216.95719178082
1021	1216.96586345382
1022	1216.97215189873
1023	1216.99086757991
1024	1216.58801498127
1025	1216.58306188925
1026	1216.91500000000
1027	1216.94964028777
1028	1216.96446700508
1029	1216.60338983051
1030	1216.55677655678
1031	1216.51330798479
1032	1216.49454545455
1033	1216.48972602740
1034	1216.48859934853
1035	1216.47384615385
1036	1216.45086705202
1037	1216.13411764706
1038	1216.12121212121
1039	1216.12981744422
1040	1216.12625250501
1041	1216.13617886179
1042	1216.07818930041
1043	1216.02772277228
1044	1215.98342541436
1045	1215.70512820513
1046	1215.65967741936
1047	1215.89803921569
1048	1215.86741573034
1049	1215.54810495627
1050	1215.54828660436
1051	1215.55555555556
1052	1215.55704697987
1053	1215.53898305085
1054	1215.51111111111
1055	1215.47107438017
1056	1215.15959595960
1057	1215.13368055556
1058	1215.11323763955
1059	1215.08474576271
1060	1215.07407407407
1061	1215.07388316151
1062	1215.08133086876
1063	1215.07293666027
1064	1215.05253283302
1065	1215.02205882353
1066	1215
1067	1214.97579143389
1068	1214.93678160920
1069	1214.89112903226
1070	1214.86363636364
1071	1214.84728033473
1072	1214.84116331096
1073	1214.83705357143
1074	1214.51307847083
1075	1214.13203463203
1076	1214.36330935252
1077	1214.33387622150
1078	1214.33490566038
1079	1214.35520000000
1080	1214.36956521739
1081	1214.09900990099
1082	1214.09108527132
1083	1214.02457466919
1084	1213.97614678899
1085	1213.96030245747
1086	1213.98035363458
1087	1214.01646090535
1088	1214.00413223141
1089	1213.94262295082
1090	1213.61301989150
1091	1213.61591695502
1092	1213.66836734694
1093	1213.69191049914
1094	1213.63926174497
1095	1213.51223491028
1096	1213.40130505710
1097	1213.31520000000
1098	1213.29073482428
1099	1213.27134146341
1100	1213.28043775650
1101	1213.05807200929
1102	1213.03167420814
1103	1212.96868008949
1104	1212.69326683292
1105	1212.62261580381
1106	1212.58074534161
1107	1212.62025316456
1108	1212.94520547945
1109	1212.96338672769
1110	1212.92871690428
1111	1212.64433811802
1112	1212.63814866760
1113	1212.63046357616
1114	1212.60361613352
1115	1212.55834564254
1116	1212.52640000000
1117	1212.50082372323
1118	1212.45166666667
1119	1212.36290322581
1120	1212.04480286738
1121	1212.02443280977
1122	1212.31104199067
1123	1212.38145896657
1124	1212.39341692790
1125	1212.39184952978
1126	1212.38178913738
1127	1212.31825525040
1128	1211.74766355140
1129	1211.71194029851
1130	1211.61826347305
1131	1211.58359621451
1132	1211.59930313589
1133	1211.87668161435
1134	1211.86783042394
1135	1211.89062500000
1136	1211.86618004866
1137	1211.85185185185
1138	1211.59152215800
1139	1211.59727626459
1140	1211.89662921348
1141	1211.86966824645
1142	1211.50493096647
1143	1211.42198581560
1144	1211.34664536741
1145	1211.28594249201
1146	1211.00551470588
1147	1210.98782961460
1148	1210.96222222222
1149	1210.93192488263
1150	1210.88838268793
1151	1210.86875000000
1152	1210.86285714286
1153	1210.60420032310
1154	1210.63338533541
1155	1210.62058371736
1156	1210.59970238095
1157	1210.55070422535
1158	1210.49731903485
1159	1210.47106325707
1160	1210.45329670330
1161	1210.38494934877
1162	1210.29472140762
1163	1210.01791530945
1164	1209.97896440129
1165	1209.97147950089
1166	1209.97509578544
1167	1209.98245614035
1168	1209.94606741573
1169	1209.90929203540
1170	1209.87794432548
1171	1209.85064935065
1172	1209.83628318584
1173	1209.82338902148
1174	1209.47976878613
1175	1209.15625000000
1176	1209.49390243902
1177	1209.56474820144
1178	1209.57666666667
1179	1209.53822629969
1180	1209.45261669024
1181	1209.39893617021
1182	1209.38044914135
1183	1209.41952506596
1184	1209.43211678832
1185	1209.41528239203
1186	1209.40275387263
1187	1209.33276157804
1188	1209.25700164745
